H_mean,S_mean,V_mean,frac_dark,area,circularidade,solidity,eccentricity,contraste,homogeneidade,lbp_var,classe,caminho
19.6180846541568,105.2246310803425,62.182000364365095,0.7366247646808769,16467.0,0.802841653535453,0.9822248732478378,0.715684565986765,160.425168161435,0.7152814570954081,9.875480122886943,dark,img/coffee/dark\dark_016.png
21.837414626020323,82.02698650674662,103.14825920373147,0.26036981509245377,12006.0,0.8611131263272663,0.9843404115766172,0.6118508421216662,169.28118994234467,0.7846081376089332,8.099276587482258,dark,img/coffee/dark\dark_017.png
29.111058376839107,71.96400885935769,69.75644676475241,0.654485049833887,12642.0,0.5458022455410713,0.9654803726897816,0.6163394674969859,235.47525624599618,0.7707484945741652,10.321244852433013,dark,img/coffee/dark\dark_018.png
27.73899331399016,81.70871704301753,76.73583953576384,0.5719061435599848,15854.0,0.657366468557492,0.967179111761835,0.6217331321913601,141.46536675208202,0.7240814599154624,9.975935518360432,dark,img/coffee/dark\dark_019.png
37.49886621315193,97.73261016118158,46.81589753018324,0.8024146595575167,16317.0,0.6829649171100434,0.9748476520492293,0.5697793470065333,259.532270980141,0.7259032869923265,9.939557945178727,dark,img/coffee/dark\dark_020.png
17.334832673623605,70.926172484107,74.75920594938228,0.4958618207988485,16674.0,0.801978526302121,0.9796709753231493,0.6973365588456265,138.83392056374123,0.7005046043171937,9.77338934165117,dark,img/coffee/dark\dark_021.png
17.09552361396304,115.63737166324435,54.522628336755645,0.8450924024640657,12175.0,0.8483264510014813,0.9811427189942783,0.6042759531845177,99.50084080717491,0.7839863315016441,10.132769554199747,dark,img/coffee/dark\dark_022.png
25.436211232187762,76.55046102263202,55.603101424979045,0.8160938809723386,11930.0,0.6733587479520845,0.9786710418375718,0.6127507954203182,162.50252242152467,0.7902286780102303,9.807051499772705,dark,img/coffee/dark\dark_023.png
29.34278867948967,107.13088530535587,80.61608704099476,0.5126610970792047,15441.0,0.8153561541908494,0.9829397160863199,0.587836797565699,143.23522581678412,0.7265633389492042,10.181092762869431,dark,img/coffee/dark\dark_024.png
28.813315233429734,114.80452104113793,35.676857699344865,0.9076904916484684,16943.0,0.8305336129721127,0.9808950384993921,0.6606967496812768,202.4535954516336,0.7200812049187585,10.100461933656067,dark,img/coffee/dark\dark_025.png
17.7745947983415,116.90727478326423,56.03407463249152,0.8333207689408217,13265.0,0.8160930234993371,0.977740104665733,0.5063171343261443,86.81125880845616,0.7749258450417641,9.784896103650697,dark,img/coffee/dark\dark_026.png
23.43725877004889,86.31820910884295,66.27738227978386,0.691139891928982,11659.0,0.651461067877982,0.9767110664321018,0.5223315058784015,224.86467008328003,0.7850781545637526,9.939601057676652,dark,img/coffee/dark\dark_027.png
22.068744085440045,81.73719075300798,80.23577125861836,0.48573746113289173,14794.0,0.6929832026824638,0.9654767343209554,0.7725226692966273,268.8608263933376,0.7269030573824288,9.744733591469299,dark,img/coffee/dark\dark_028.png
28.760847706705857,64.86944079201794,67.11246036043003,0.6346198468559053,12929.0,0.3898555048504198,0.9161057181322185,0.5389680682805894,244.25432415118522,0.7662063480136843,9.909927851285053,dark,img/coffee/dark\dark_029.png
22.413382899628253,106.14147636749867,64.0387679235263,0.7169410515135423,9415.0,0.8540802253447988,0.9824689554419284,0.6358571014272694,126.77974855861629,0.8289886586728819,9.800022573891845,dark,img/coffee/dark\dark_030.png
20.704638833664678,67.48124585818422,67.27561298873427,0.6801192842942346,15090.0,0.2777710659924338,0.9407730673316709,0.708263893000798,352.8315182575274,0.7245681201813648,10.500761813040466,dark,img/coffee/dark\dark_031.png
19.71258891861907,127.82529530770736,61.84657051491222,0.7363440579520981,15323.0,0.7748079172009024,0.9677887955535907,0.6766172332093078,159.05453235105705,0.7299818364775215,9.794846382341712,dark,img/coffee/dark\dark_032.png
21.846975088967973,105.38827894298478,70.30900280154464,0.6613916862270008,13207.0,0.7430102129966502,0.9623988923704729,0.7397140967615905,133.84541159513134,0.7645356223507142,10.099727957912695,dark,img/coffee/dark\dark_033.png
18.813243526941918,116.63243526941918,69.58563680895732,0.6159902029391182,11432.0,0.612306997784038,0.9720261882492985,0.6034345174359839,218.74903907751428,0.7940941402673124,10.209396436885939,dark,img/coffee/dark\dark_034.png
19.703533308796466,90.67770825665562,68.7154336891179,0.6121948227211386,16302.0,0.42376328794441503,0.9621104815864022,0.6799961503327839,291.74259288917375,0.7113019831558167,10.152596842468604,dark,img/coffee/dark\dark_035.png
22.513857002295836,67.26902263037061,60.508773368317485,0.7268776648081338,12196.0,0.38479316127938895,0.9227510024967844,0.5435272377325212,198.52958840486866,0.7849863383170433,10.211078640809491,dark,img/coffee/dark\dark_036.png
19.552008238928938,98.2930827325781,60.820545829042224,0.7540336422931686,11652.0,0.8716962983375643,0.9871230091494408,0.5854944167380042,177.72954035874437,0.7885357248967599,10.435752864657632,dark,img/coffee/dark\dark_037.png
18.92503321313342,112.94913645853103,62.897513759726706,0.7001328525336876,10538.0,0.8380765767498538,0.9853202431042544,0.7206466777983747,149.964966367713,0.8074897060137456,9.916113798822801,dark,img/coffee/dark\dark_038.png
18.07945002469949,102.19232669191503,65.25629836983369,0.7157912069817224,12146.0,0.8709811653630215,0.9865973519616603,0.5853734696325712,172.37860345932097,0.7803889846034365,9.868431096937966,dark,img/coffee/dark\dark_039.png
18.958080485467903,102.33375918236985,60.04064196742255,0.7985467901628872,12524.0,0.8484987321503392,0.9806593062407016,0.5397103487079694,93.83720371556696,0.7803517777168222,9.460597530735239,dark,img/coffee/dark\dark_040.png
19.35808383233533,94.4759422331807,68.69651285663966,0.665868263473054,14195.0,0.2987924269961685,0.9351119894598156,0.6694591389859058,292.9728139013453,0.7370974563987591,10.298099576906523,dark,img/coffee/dark\dark_041.png
25.955254041570438,83.42956120092379,51.426385681293304,0.8290993071593533,10392.0,0.40116893428230793,0.9560257589696413,0.7416471034047389,205.2972053171045,0.8158584926365251,10.170478362508378,dark,img/coffee/dark\dark_042.png
34.19428103358403,67.8283565418125,65.57755603544568,0.7051902598853228,13429.0,0.14188042932889783,0.745931233683275,0.7570274742388633,402.5116111467009,0.7585392464481732,10.099327074313734,dark,img/coffee/dark\dark_043.png
22.113264495631455,86.16616362192217,60.480301826846706,0.7377283558379666,12590.0,0.8338424920040811,0.9862133792887358,0.7153517814745487,202.86847373478548,0.7762309419485548,9.708555266260841,dark,img/coffee/dark\dark_044.png
19.90012180267966,94.44080389768575,53.20316686967113,0.7992691839220463,8210.0,0.6443308793228589,0.9752910430030887,0.520066058412172,122.2084401024984,0.8532001290635882,9.935588028027968,dark,img/coffee/dark\dark_045.png
31.98825174825175,70.62500699300699,78.68285314685315,0.5669370629370629,17875.0,0.5111611011926953,0.9639756242247749,0.695591826740425,367.43661915438815,0.675131603535992,10.441368399432736,dark,img/coffee/dark\dark_046.png
21.969179301017867,92.88881770944552,70.1533917004769,0.6213253612356752,14049.0,0.8402606899640284,0.9820355095764015,0.49345084238899295,169.2729820627803,0.7458124242518251,9.945571573894226,dark,img/coffee/dark\dark_047.png
20.4512462108454,81.04277534523409,59.161249578982826,0.7332435163354665,11876.0,0.24708358917894088,0.9115750690819773,0.7721372025433434,304.4409433055734,0.7842775633151128,10.443491241764997,dark,img/coffee/dark\dark_048.png
19.95789763346175,93.31356631810677,64.33695652173913,0.6159190974133186,14536.0,0.3024943949172891,0.930780559646539,0.697388949697892,338.0669442664958,0.7386171080976829,10.531225337832414,dark,img/coffee/dark\dark_049.png
23.497935139074457,93.84635005465809,65.08040811368882,0.7172355156079193,16466.0,0.8307890587224642,0.9819309440038165,0.6109378105344625,134.9304532351057,0.7126895167104784,9.863903991203367,dark,img/coffee/dark\dark_050.png
33.56287137626793,83.99579857151431,41.67048796590841,0.8583518396254727,16661.0,0.42578151932479036,0.9217194069484399,0.3838044178974102,237.44650864830237,0.7332607488604457,10.05221781167556,dark,img/coffee/dark\dark_051.png
24.100596619158104,84.79400066291018,55.49776267815711,0.7710473980775605,12068.0,0.8307238415858029,0.9862700228832952,0.7216505944629255,243.21264413837292,0.7801356683774784,10.484294740312023,dark,img/coffee/dark\dark_052.png
24.84563080033079,90.73564274556648,61.26435725443352,0.7444638426904346,10883.0,0.8535047523783503,0.9828411451277883,0.5478094188976174,114.9724135169763,0.8106005911337649,9.380532584816228,dark,img/coffee/dark\dark_053.png
22.57672158530104,88.61270974109787,66.69364512945107,0.6485460481360565,13171.0,0.424365771653166,0.9487825961676992,0.32861058213716854,250.06998718770018,0.7620232286156402,10.276049375829949,dark,img/coffee/dark\dark_054.png
19.872623125073815,127.18507145387977,48.18164639187434,0.8396126136766269,16934.0,0.7633901640017142,0.9818519162752942,0.7062388163232834,197.76689622037156,0.713074570546061,9.94171732720265,dark,img/coffee/dark\dark_055.png
25.60030165912519,84.91998491704373,75.8870286576169,0.5613122171945701,13260.0,0.5125533536406542,0.9701492537313433,0.6355571485512482,304.14125560538116,0.7537886027003352,10.29829171301889,dark,img/coffee/dark\dark_056.png
29.17191238726302,99.23093441315419,40.27222528989508,0.8695625498496841,16299.0,0.7751599165098237,0.9841796992935209,0.6297776767666763,274.1170723894939,0.7323426531060652,10.130209652995891,dark,img/coffee/dark\dark_057.png
33.51236191478169,64.89078116780642,71.85053918990005,0.6133613887427669,15208.0,0.48222584192505075,0.9652195988829653,0.4124903793852355,322.19150384369004,0.7306055979866648,9.88270148245573,dark,img/coffee/dark\dark_058.png
17.952302395639077,81.78869602639506,65.49691579400373,0.6719982785826998,13942.0,0.5092492762340506,0.9665834719911259,0.5154788031425223,180.41355701473412,0.7567335912154647,9.588015629066469,dark,img/coffee/dark\dark_059.png
31.289820266501394,83.70010845986985,52.722497675859934,0.8551286024171056,12908.0,0.8701810963368715,0.9812238692512353,0.2995901318050221,136.86779308135812,0.7792137054539425,10.063603246315441,dark,img/coffee/dark\dark_060.png
20.105304090838388,91.1098149012288,68.34958780525743,0.6850987711930315,12858.0,0.6756646881181078,0.9606993424985056,0.7386576221847958,112.19182415118513,0.78466881587061,8.360800498576879,dark,img/coffee/dark\dark_061.png
34.01568248989686,77.10519331684661,75.84335605283793,0.5600458411243139,16579.0,0.15902805369325382,0.8608889812026171,0.30694898968138107,344.59028667520823,0.720732597409193,10.0303145082976,dark,img/coffee/dark\dark_062.png
21.759353896696478,79.28098193100931,60.30881547727687,0.7389122102573462,10958.0,0.8581673587912598,0.9849002336868596,0.5938542524719632,203.4058295964126,0.8013513223280921,10.208060245025884,dark,img/coffee/dark\dark_063.png
31.56576608602915,97.4104159260576,44.45526721175495,0.7938144329896907,16878.0,0.3275045112824568,0.9414323962516734,0.44184746025329313,252.9652866752082,0.7418951920004179,9.801196003534058,dark,img/coffee/dark\dark_064.png
38.11611489776047,73.89575219084713,73.48807205452775,0.5895204479065238,16432.0,0.2982689143780821,0.9380601701204544,0.7049282467944573,328.9005044843049,0.7122254336944701,9.792566765817332,dark,img/coffee/dark\dark_065.png
26.679316640584247,77.08118153364632,58.72157016171101,0.7738002086593636,15336.0,0.6940102782321496,0.9811272471370993,0.7657031727252228,246.60958520179375,0.7232336075695128,10.332450432516465,dark,img/coffee/dark\dark_066.png
37.05978770673908,49.70456677363614,80.23979264379166,0.5553690446803259,20255.0,0.1490157008065201,0.889821201071915,0.5636830763828955,478.2059977578476,0.639652890821794,9.94838344799194,dark,img/coffee/dark\dark_067.png
17.75212964886765,96.47046194334787,76.41311725188724,0.576563473924787,14439.0,0.7653579545669843,0.9816438914950031,0.5133733680482107,219.66563901345293,0.7411569391019717,9.433821560477805,dark,img/coffee/dark\dark_068.png
19.35211633341989,93.92841686142127,51.383882974119274,0.8339825153639747,11553.0,0.8626694660362069,0.9868454770650038,0.5918731658415525,156.49559577194108,0.794347390868879,10.036008188066141,dark,img/coffee/dark\dark_069.png
29.795715378729916,96.869251041401,35.46892799455921,0.9160928334608518,11763.0,0.8656943175065479,0.9847634993721223,0.5084933709414419,121.52498398462521,0.8092489170226531,9.998740375035243,dark,img/coffee/dark\dark_070.png
18.8336852882831,75.05541690663595,63.09739553337173,0.7127407691815447,15627.0,0.3831457672570586,0.9547870715464043,0.7065468977186617,274.4218049327354,0.714382308181779,10.192303432770512,dark,img/coffee/dark\dark_071.png
20.38520208140281,98.95316843680946,34.794354551286624,0.8798203720863925,14029.0,0.4824803523088582,0.9555888563449356,0.45613044889910265,225.02650544522743,0.7788126126116315,10.12514807405275,dark,img/coffee/dark\dark_072.png
18.41928079571538,96.41917878092323,86.44779393011987,0.3901555725580209,19605.0,0.7570585313278679,0.9781957888434288,0.6831724980011216,272.97021140294686,0.64261330560289,9.686457471298908,dark,img/coffee/dark\dark_073.png
23.184278572659885,77.28029650060334,63.94182037579728,0.6933287364247543,11602.0,0.2870782297845594,0.9123938345391632,0.7004476982036906,280.011571108264,0.7845982306811654,10.257189665359459,dark,img/coffee/dark\dark_074.png
24.654613661230655,66.86062626999427,82.19048611472932,0.535716146511749,19193.0,0.2619381944048166,0.9270637105733469,0.5319792475605133,436.24519538757204,0.659453051641925,10.100438544268691,dark,img/coffee/dark\dark_075.png
33.06427022868732,65.37121477026365,58.23281348346038,0.7443177844604518,14299.0,0.6038355365082547,0.9773084546510833,0.5851636813541455,174.6607142857143,0.7558273233042488,9.768967160701399,dark,img/coffee/dark\dark_076.png
15.99444852641032,104.96228263531717,52.90676789942036,0.8722344681198465,12249.0,0.8408760194112019,0.9812545061283345,0.3680879250929721,88.6189141575913,0.7867652900557853,9.841359270042528,dark,img/coffee/dark\dark_077.png
17.135792607653766,114.81555442596762,61.582455885556605,0.7086631326701038,13771.0,0.8190811836935472,0.9797239612976665,0.5213501941184414,240.96648782831522,0.7525195404546425,10.440782617669614,dark,img/coffee/dark\dark_078.png
27.253429951690823,83.42086956521739,63.44608695652174,0.7292753623188406,10350.0,0.761398158925622,0.9806708357021034,0.6679488543232597,166.75064061499043,0.8117320067827692,9.963500375738057,dark,img/coffee/dark\dark_079.png
17.37602910204863,107.2952326249282,57.03733486502011,0.8048056672410492,10446.0,0.8422807420975618,0.9810293012772352,0.6153541969155186,216.17468770019207,0.8081628652842687,10.572936345885253,dark,img/coffee/dark\dark_080.png
23.414246852660213,86.24217118997912,39.27886379452141,0.8820142974631492,15807.0,0.6969229811944433,0.9785798303720671,0.46170073125377226,267.93253523382464,0.7386363219834872,10.485033851727843,dark,img/coffee/dark\dark_081.png
21.56370166913163,64.55482780477499,71.9200647932953,0.57497006831467,14199.0,0.4735552638211991,0.9575156787376088,0.5369084688914613,261.1700832799487,0.7600809858365086,10.019816786237415,dark,img/coffee/dark\dark_082.png
28.44402985074627,101.90514532600157,50.44632102644671,0.8045954438334643,15276.0,0.5861533149216489,0.9634207870837538,0.5953315705000093,228.10694266495847,0.7309424193110019,10.325552793597373,dark,img/coffee/dark\dark_083.png
17.32213427796535,86.98605191786129,85.10892787955942,0.46399512924115793,18067.0,0.5614044916781923,0.975908820828607,0.6637189656624024,203.71068225496478,0.672989666249692,8.68186122178405,dark,img/coffee/dark\dark_084.png
20.475425330812854,72.18884688090738,68.2393824826717,0.6251417769376182,15870.0,0.29398352600774025,0.9193604449078902,0.43759473432469576,295.854740550929,0.7198765290782255,9.901502754143326,dark,img/coffee/dark\dark_085.png
20.93111897631364,105.69970051728832,67.20782285143842,0.6844541246937108,11019.0,0.8705662668687609,0.986569970453935,0.6227020543070165,135.62544042280592,0.8021918516700138,9.347771923885547,dark,img/coffee/dark\dark_086.png
20.45704839846079,100.4726031109425,77.95664191642729,0.5039835239282424,18451.0,0.8139289974018306,0.9721285563751317,0.5873859918353892,165.62564061499046,0.6655252457920202,10.251079827272989,dark,img/coffee/dark\dark_087.png
18.41928079571538,96.41917878092323,86.44779393011987,0.3901555725580209,19605.0,0.7570585313278679,0.9781957888434288,0.6831724980011216,272.97021140294686,0.64261330560289,9.686457471298908,dark,img/coffee/dark\dark_088.png
17.70196923076923,94.96566153846153,76.76947692307692,0.5297846153846154,16250.0,0.6181458903461678,0.9729956290042513,0.5705628919093979,133.55337123638694,0.7130490115186511,9.25393999147929,dark,img/coffee/dark\dark_089.png
18.964735516372794,94.20931177378728,68.35825140164134,0.6512553831153003,12307.0,0.6952297800791339,0.9786878727634195,0.7458696979706388,266.99939942344656,0.768797366595016,10.509355529244782,dark,img/coffee/dark\dark_090.png
35.616817997018565,75.33297194741834,64.27605366580838,0.7051768532321453,14758.0,0.15300228245963962,0.8593722704245036,0.7116757006571784,383.3850096092249,0.7347320999106169,10.099152155107872,dark,img/coffee/dark\dark_091.png
23.576327741217906,86.45082954861432,65.91250347576235,0.6677171192881639,10789.0,0.5028263318995545,0.9643367894172328,0.7087127415490849,162.55265054452275,0.8114219798600357,10.14061738405133,dark,img/coffee/dark\dark_092.png
27.239519547809703,94.83953524886168,68.45862772805778,0.7031716124980374,12738.0,0.520329152498203,0.9698492462311558,0.5879732676993973,158.36591127482384,0.7767529023217767,9.698379666967597,dark,img/coffee/dark\dark_093.png
17.288808966209434,111.51547340247575,54.279106724657076,0.8362328537972566,11956.0,0.8863845219991237,0.9872832369942196,0.4043780756755817,124.57695387572069,0.7849742794446034,10.503969053027154,dark,img/coffee/dark\dark_094.png
19.606972548008763,80.22889547622117,71.05516174764789,0.6413841989947158,15518.0,0.8174000073498493,0.9788683529931244,0.5778981523564327,159.89477898782832,0.7253849813135899,10.16347295370072,dark,img/coffee/dark\dark_095.png
27.412397573028084,93.49077375367486,79.47482329392632,0.5689622818540064,15987.0,0.5206354295088865,0.9696142649199417,0.7129939460678606,245.32535233824473,0.7108870127847778,10.102120104316791,dark,img/coffee/dark\dark_096.png
25.681295715778475,78.18384657938411,70.02304997234003,0.6307087098162149,16269.0,0.576259783575075,0.9727354260089686,0.7418452811517128,340.50252242152476,0.7003581587336777,10.363835464165776,dark,img/coffee/dark\dark_097.png
30.717782340862424,70.98398357289528,59.30439425051335,0.7441478439425051,12175.0,0.8789170226761321,0.9853512463580447,0.535329845434881,181.35081678411277,0.7912601440698827,9.826959010663282,dark,img/coffee/dark\dark_098.png
21.97949944477663,74.04322200392927,58.66250960963526,0.7934569061245409,11707.0,0.8624118475781941,0.9860186978859597,0.6785067366616969,105.82347053171047,0.7941307402965057,9.622349971360528,dark,img/coffee/dark\dark_099.png
19.50388647866956,81.30974331164136,65.16964931308749,0.6927874186550976,11064.0,0.5875908029646267,0.9590014735199792,0.6565281088772079,171.45019218449715,0.7949226105095255,9.928310997958896,dark,img/coffee/dark\dark_100.png
19.10847701149425,96.76235632183908,73.06903735632184,0.5829022988505748,13920.0,0.7591184943875775,0.983954195235739,0.5884806459181592,257.23434497117233,0.744165513840106,10.270943982031975,dark,img/coffee/dark\dark_101.png
17.0495836246901,88.0614709808658,69.1580319115123,0.6399466022503337,15731.0,0.8301269825680032,0.9815311661571099,0.6434582086318902,213.67196508648306,0.7101324553490732,10.23343603000676,dark,img/coffee/dark\dark_102.png
14.631315430131998,94.06971627977545,61.23532089212563,0.7414656349567592,13182.0,0.2201886678640448,0.8945439739413681,0.7635687798629969,251.53211082639325,0.7627027172549018,10.309893123317428,dark,img/coffee/dark\dark_103.png
37.12111429937829,67.3201219512195,70.24384265901483,0.6129842180774749,16728.0,0.31836963328786066,0.9418918918918919,0.6801464359646594,350.56153907751445,0.7016880027562495,10.491705287812014,dark,img/coffee/dark\dark_104.png
28.336322251345013,72.30721478824665,66.20554559249551,0.6669885501448476,14498.0,0.27553055566189755,0.9203326350536406,0.3709819415286571,293.8238709160795,0.7443270295977896,10.475512707895394,dark,img/coffee/dark\dark_105.png
18.520514581902205,91.00693186785736,69.8102791481921,0.6113782551676763,16013.0,0.798984919488661,0.9765810819052265,0.5584095015819467,157.90062459961564,0.7173574124846493,9.90532614969378,dark,img/coffee/dark\dark_106.png
38.3889607868513,60.11246279280445,68.65478193348001,0.6521936068331824,15454.0,0.23582296462158003,0.8883651414118188,0.6091753075656292,396.93017296604745,0.7275710117043301,10.499191709000536,dark,img/coffee/dark\dark_107.png
21.0281269446173,98.15756067205974,73.450591163659,0.5977598008711885,16070.0,0.6639793820015193,0.977434462623928,0.481764095487658,214.009529147982,0.7140574477553122,10.552877071338099,dark,img/coffee/dark\dark_108.png
18.870199046818055,90.89430894308943,59.5363050182226,0.7358190823287544,10701.0,0.6214794267455747,0.9734376421359047,0.5508016417707858,153.54724535554135,0.8095926817328304,9.70877989694668,dark,img/coffee/dark\dark_109.png
33.22855871320491,59.871892682306566,63.19397291626931,0.7015067709326721,15729.0,0.30755662305700043,0.9236054022313565,0.5468140354069907,277.5592568866112,0.7389756141240126,9.89449085706821,dark,img/coffee/dark\dark_110.png
20.929323642835953,92.20060812815188,73.28708098487095,0.6242954612874518,13484.0,0.32337383124955277,0.9201583185478368,0.590783335760595,224.3255124919923,0.7570763296001327,9.671677259955677,dark,img/coffee/dark\dark_111.png
16.974187107815172,97.62114945807188,70.77987735310896,0.6145179691956646,14024.0,0.8332493428285821,0.9774184555338723,0.5656937681931932,132.99275304292124,0.749711000032874,9.994425369198398,dark,img/coffee/dark\dark_112.png
19.42394504416094,102.07286555446517,67.96933267909715,0.6830225711481845,12228.0,0.8613299580952766,0.9858905103603967,0.6225382056776083,193.19210442024354,0.7743363614571022,10.540744393220555,dark,img/coffee/dark\dark_113.png
16.299502730904052,96.28181299421212,83.56118040270646,0.3932501834189288,12267.0,0.8341319738251582,0.9790885146460212,0.6440252219711843,125.32214926329277,0.7819877062461965,8.220923664784195,dark,img/coffee/dark\dark_114.png
20.437280187573272,82.14618089999098,47.68401118225268,0.854630715123095,11089.0,0.7486000836578346,0.9813274336283185,0.5506991160598411,142.43309577194108,0.8097059002378633,10.065628313392619,dark,img/coffee/dark\dark_115.png
27.70421567129983,87.7377424774706,59.31976477776081,0.7027646250190928,13094.0,0.38312624650391036,0.9424890232491182,0.6943423021023035,278.1489429852659,0.7683639618561062,10.288003804148214,dark,img/coffee/dark\dark_116.png
25.176731048171614,78.3169707611268,65.88365524085808,0.6970761126803573,13099.0,0.6454485829494496,0.976080476900149,0.723489462593296,252.2537636130686,0.7640870341634638,10.146961868504123,dark,img/coffee/dark\dark_117.png
31.012498162034994,74.35509483899426,51.21915894721364,0.7603293633289222,13602.0,0.8578543156917164,0.9820938628158845,0.33155322232471446,173.26557495195397,0.7823110500915508,9.551694212954358,dark,img/coffee/dark\dark_118.png
25.462808496001376,75.78622409493508,65.76421016424456,0.6731447243959068,11629.0,0.2573465535007333,0.9199430424808164,0.633524815437224,236.47537636130684,0.7898776500113556,9.93710671444541,dark,img/coffee/dark\dark_119.png
27.245051995974507,97.24496813149949,57.92083193559208,0.7551157329755116,11924.0,0.46671541647666553,0.9646468732303212,0.6936640510226337,309.5217408712363,0.7819633266779803,10.758743624077393,dark,img/coffee/dark\dark_120.png
27.834183673469386,81.10031715388858,77.27282129067844,0.5404715940430226,14504.0,0.3903980579405675,0.9505210039976407,0.7207168014294295,295.0355541319667,0.7403588835465934,10.200203549037122,dark,img/coffee/dark\dark_121.png
28.466001641517774,76.65262958520108,61.27413346802197,0.7550350400909148,15839.0,0.48930958731615043,0.9565768812658534,0.6709648763154158,328.7184897501602,0.7145115764529322,10.484035532732795,dark,img/coffee/dark\dark_122.png
30.183582880614814,104.72684510401484,78.12495031138201,0.5923545779780045,15094.0,0.6806570343427778,0.9733041011091049,0.5385413764708203,252.3250320307496,0.7295455069605734,10.58297623484325,dark,img/coffee/dark\dark_123.png
19.789882935999316,102.52789882936,71.64820986071948,0.5987353669999146,11703.0,0.8496079694152389,0.9844380888290714,0.6482585993239217,210.0297085201794,0.7863472551823394,10.108402098013737,dark,img/coffee/dark\dark_124.png
21.36963570474919,90.65697119969484,46.467575815372875,0.8554262826625978,10486.0,0.6291568750097951,0.9739921976592978,0.626906192435548,166.6856582319026,0.8128808014612067,10.520136627862245,dark,img/coffee/dark\dark_125.png
18.331198536139066,100.54305809698079,39.907021957914,0.8792886550777677,17488.0,0.7156876017468711,0.9797747772984481,0.621597276832332,150.53263132607307,0.7297595226414741,9.886065040730582,dark,img/coffee/dark\dark_126.png
15.290618712273641,78.97101358148893,68.62525150905432,0.6628521126760564,15904.0,0.8389699003113004,0.9841584158415841,0.6379938808331278,160.52862748238311,0.7134647816826581,10.170811273577074,dark,img/coffee/dark\dark_127.png
